video_id,source,label,path,media_type,split,cache_path
0364,penn,bench_press,/content/Penn_Action/frames/0364,frames_dir,test,/content/frame_cache/0364.npy
0365,penn,bench_press,/content/Penn_Action/frames/0365,frames_dir,train,/content/frame_cache/0365.npy
0366,penn,bench_press,/content/Penn_Action/frames/0366,frames_dir,train,/content/frame_cache/0366.npy
0367,penn,bench_press,/content/Penn_Action/frames/0367,frames_dir,train,/content/frame_cache/0367.npy
0368,penn,bench_press,/content/Penn_Action/frames/0368,frames_dir,train,/content/frame_cache/0368.npy
0369,penn,bench_press,/content/Penn_Action/frames/0369,frames_dir,train,/content/frame_cache/0369.npy
0370,penn,bench_press,/content/Penn_Action/frames/0370,frames_dir,test,/content/frame_cache/0370.npy
0371,penn,bench_press,/content/Penn_Action/frames/0371,frames_dir,val,/content/frame_cache/0371.npy
0372,penn,bench_press,/content/Penn_Action/frames/0372,frames_dir,train,/content/frame_cache/0372.npy
0373,penn,bench_press,/content/Penn_Action/frames/0373,frames_dir,val,/content/frame_cache/0373.npy
0374,penn,bench_press,/content/Penn_Action/frames/0374,frames_dir,val,/content/frame_cache/0374.npy
0375,penn,bench_press,/content/Penn_Action/frames/0375,frames_dir,test,/content/frame_cache/0375.npy
0376,penn,bench_press,/content/Penn_Action/frames/0376,frames_dir,train,/content/frame_cache/0376.npy
0377,penn,bench_press,/content/Penn_Action/frames/0377,frames_dir,train,/content/frame_cache/0377.npy
0378,penn,bench_press,/content/Penn_Action/frames/0378,frames_dir,train,/content/frame_cache/0378.npy
0379,penn,bench_press,/content/Penn_Action/frames/0379,frames_dir,test,/content/frame_cache/0379.npy
0380,penn,bench_press,/content/Penn_Action/frames/0380,frames_dir,train,/content/frame_cache/0380.npy
0381,penn,bench_press,/content/Penn_Action/frames/0381,frames_dir,train,/content/frame_cache/0381.npy
0382,penn,bench_press,/content/Penn_Action/frames/0382,frames_dir,train,/content/frame_cache/0382.npy
0383,penn,bench_press,/content/Penn_Action/frames/0383,frames_dir,train,/content/frame_cache/0383.npy
0384,penn,bench_press,/content/Penn_Action/frames/0384,frames_dir,train,/content/frame_cache/0384.npy
0385,penn,bench_press,/content/Penn_Action/frames/0385,frames_dir,val,/content/frame_cache/0385.npy
0386,penn,bench_press,/content/Penn_Action/frames/0386,frames_dir,train,/content/frame_cache/0386.npy
0387,penn,bench_press,/content/Penn_Action/frames/0387,frames_dir,train,/content/frame_cache/0387.npy
0388,penn,bench_press,/content/Penn_Action/frames/0388,frames_dir,test,/content/frame_cache/0388.npy
0389,penn,bench_press,/content/Penn_Action/frames/0389,frames_dir,train,/content/frame_cache/0389.npy
0390,penn,bench_press,/content/Penn_Action/frames/0390,frames_dir,val,/content/frame_cache/0390.npy
0391,penn,bench_press,/content/Penn_Action/frames/0391,frames_dir,val,/content/frame_cache/0391.npy
0392,penn,bench_press,/content/Penn_Action/frames/0392,frames_dir,train,/content/frame_cache/0392.npy
0393,penn,bench_press,/content/Penn_Action/frames/0393,frames_dir,test,/content/frame_cache/0393.npy
0394,penn,bench_press,/content/Penn_Action/frames/0394,frames_dir,val,/content/frame_cache/0394.npy
0395,penn,bench_press,/content/Penn_Action/frames/0395,frames_dir,train,/content/frame_cache/0395.npy
0396,penn,bench_press,/content/Penn_Action/frames/0396,frames_dir,test,/content/frame_cache/0396.npy
0397,penn,bench_press,/content/Penn_Action/frames/0397,frames_dir,train,/content/frame_cache/0397.npy
0398,penn,bench_press,/content/Penn_Action/frames/0398,frames_dir,train,/content/frame_cache/0398.npy
0399,penn,bench_press,/content/Penn_Action/frames/0399,frames_dir,train,/content/frame_cache/0399.npy
0400,penn,bench_press,/content/Penn_Action/frames/0400,frames_dir,train,/content/frame_cache/0400.npy
0401,penn,bench_press,/content/Penn_Action/frames/0401,frames_dir,train,/content/frame_cache/0401.npy
0402,penn,bench_press,/content/Penn_Action/frames/0402,frames_dir,train,/content/frame_cache/0402.npy
0403,penn,bench_press,/content/Penn_Action/frames/0403,frames_dir,train,/content/frame_cache/0403.npy
0404,penn,bench_press,/content/Penn_Action/frames/0404,frames_dir,test,/content/frame_cache/0404.npy
0405,penn,bench_press,/content/Penn_Action/frames/0405,frames_dir,val,/content/frame_cache/0405.npy
0406,penn,bench_press,/content/Penn_Action/frames/0406,frames_dir,test,/content/frame_cache/0406.npy
0407,penn,bench_press,/content/Penn_Action/frames/0407,frames_dir,test,/content/frame_cache/0407.npy
0408,penn,bench_press,/content/Penn_Action/frames/0408,frames_dir,val,/content/frame_cache/0408.npy
0409,penn,bench_press,/content/Penn_Action/frames/0409,frames_dir,train,/content/frame_cache/0409.npy
0410,penn,bench_press,/content/Penn_Action/frames/0410,frames_dir,train,/content/frame_cache/0410.npy
0411,penn,bench_press,/content/Penn_Action/frames/0411,frames_dir,test,/content/frame_cache/0411.npy
0412,penn,bench_press,/content/Penn_Action/frames/0412,frames_dir,val,/content/frame_cache/0412.npy
0413,penn,bench_press,/content/Penn_Action/frames/0413,frames_dir,train,/content/frame_cache/0413.npy
0414,penn,bench_press,/content/Penn_Action/frames/0414,frames_dir,train,/content/frame_cache/0414.npy
0415,penn,bench_press,/content/Penn_Action/frames/0415,frames_dir,train,/content/frame_cache/0415.npy
0416,penn,bench_press,/content/Penn_Action/frames/0416,frames_dir,train,/content/frame_cache/0416.npy
0417,penn,bench_press,/content/Penn_Action/frames/0417,frames_dir,train,/content/frame_cache/0417.npy
0418,penn,bench_press,/content/Penn_Action/frames/0418,frames_dir,val,/content/frame_cache/0418.npy
0419,penn,bench_press,/content/Penn_Action/frames/0419,frames_dir,test,/content/frame_cache/0419.npy
0420,penn,bench_press,/content/Penn_Action/frames/0420,frames_dir,val,/content/frame_cache/0420.npy
0421,penn,bench_press,/content/Penn_Action/frames/0421,frames_dir,train,/content/frame_cache/0421.npy
0422,penn,bench_press,/content/Penn_Action/frames/0422,frames_dir,test,/content/frame_cache/0422.npy
0423,penn,bench_press,/content/Penn_Action/frames/0423,frames_dir,train,/content/frame_cache/0423.npy
0424,penn,bench_press,/content/Penn_Action/frames/0424,frames_dir,train,/content/frame_cache/0424.npy
0425,penn,bench_press,/content/Penn_Action/frames/0425,frames_dir,val,/content/frame_cache/0425.npy
0426,penn,bench_press,/content/Penn_Action/frames/0426,frames_dir,train,/content/frame_cache/0426.npy
0427,penn,bench_press,/content/Penn_Action/frames/0427,frames_dir,train,/content/frame_cache/0427.npy
0428,penn,bench_press,/content/Penn_Action/frames/0428,frames_dir,test,/content/frame_cache/0428.npy
0429,penn,bench_press,/content/Penn_Action/frames/0429,frames_dir,train,/content/frame_cache/0429.npy
0430,penn,bench_press,/content/Penn_Action/frames/0430,frames_dir,train,/content/frame_cache/0430.npy
0431,penn,bench_press,/content/Penn_Action/frames/0431,frames_dir,train,/content/frame_cache/0431.npy
0432,penn,bench_press,/content/Penn_Action/frames/0432,frames_dir,val,/content/frame_cache/0432.npy
0433,penn,bench_press,/content/Penn_Action/frames/0433,frames_dir,train,/content/frame_cache/0433.npy
0434,penn,bench_press,/content/Penn_Action/frames/0434,frames_dir,train,/content/frame_cache/0434.npy
0435,penn,bench_press,/content/Penn_Action/frames/0435,frames_dir,train,/content/frame_cache/0435.npy
0436,penn,bench_press,/content/Penn_Action/frames/0436,frames_dir,val,/content/frame_cache/0436.npy
0437,penn,bench_press,/content/Penn_Action/frames/0437,frames_dir,test,/content/frame_cache/0437.npy
0438,penn,bench_press,/content/Penn_Action/frames/0438,frames_dir,test,/content/frame_cache/0438.npy
0439,penn,bench_press,/content/Penn_Action/frames/0439,frames_dir,train,/content/frame_cache/0439.npy
0440,penn,bench_press,/content/Penn_Action/frames/0440,frames_dir,train,/content/frame_cache/0440.npy
0441,penn,bench_press,/content/Penn_Action/frames/0441,frames_dir,test,/content/frame_cache/0441.npy
0442,penn,bench_press,/content/Penn_Action/frames/0442,frames_dir,train,/content/frame_cache/0442.npy
0443,penn,bench_press,/content/Penn_Action/frames/0443,frames_dir,train,/content/frame_cache/0443.npy
0444,penn,bench_press,/content/Penn_Action/frames/0444,frames_dir,val,/content/frame_cache/0444.npy
0445,penn,bench_press,/content/Penn_Action/frames/0445,frames_dir,val,/content/frame_cache/0445.npy
0446,penn,bench_press,/content/Penn_Action/frames/0446,frames_dir,train,/content/frame_cache/0446.npy
0447,penn,bench_press,/content/Penn_Action/frames/0447,frames_dir,val,/content/frame_cache/0447.npy
0448,penn,bench_press,/content/Penn_Action/frames/0448,frames_dir,train,/content/frame_cache/0448.npy
0449,penn,bench_press,/content/Penn_Action/frames/0449,frames_dir,train,/content/frame_cache/0449.npy
0450,penn,bench_press,/content/Penn_Action/frames/0450,frames_dir,train,/content/frame_cache/0450.npy
0451,penn,bench_press,/content/Penn_Action/frames/0451,frames_dir,train,/content/frame_cache/0451.npy
0452,penn,bench_press,/content/Penn_Action/frames/0452,frames_dir,test,/content/frame_cache/0452.npy
0453,penn,bench_press,/content/Penn_Action/frames/0453,frames_dir,val,/content/frame_cache/0453.npy
0454,penn,bench_press,/content/Penn_Action/frames/0454,frames_dir,train,/content/frame_cache/0454.npy
0455,penn,bench_press,/content/Penn_Action/frames/0455,frames_dir,train,/content/frame_cache/0455.npy
0456,penn,bench_press,/content/Penn_Action/frames/0456,frames_dir,train,/content/frame_cache/0456.npy
0457,penn,bench_press,/content/Penn_Action/frames/0457,frames_dir,train,/content/frame_cache/0457.npy
0458,penn,bench_press,/content/Penn_Action/frames/0458,frames_dir,val,/content/frame_cache/0458.npy
0459,penn,bench_press,/content/Penn_Action/frames/0459,frames_dir,test,/content/frame_cache/0459.npy
0460,penn,bench_press,/content/Penn_Action/frames/0460,frames_dir,train,/content/frame_cache/0460.npy
0461,penn,bench_press,/content/Penn_Action/frames/0461,frames_dir,train,/content/frame_cache/0461.npy
0462,penn,bench_press,/content/Penn_Action/frames/0462,frames_dir,train,/content/frame_cache/0462.npy
0463,penn,bench_press,/content/Penn_Action/frames/0463,frames_dir,train,/content/frame_cache/0463.npy
0464,penn,bench_press,/content/Penn_Action/frames/0464,frames_dir,test,/content/frame_cache/0464.npy
0465,penn,bench_press,/content/Penn_Action/frames/0465,frames_dir,train,/content/frame_cache/0465.npy
0466,penn,bench_press,/content/Penn_Action/frames/0466,frames_dir,test,/content/frame_cache/0466.npy
0467,penn,bench_press,/content/Penn_Action/frames/0467,frames_dir,val,/content/frame_cache/0467.npy
0468,penn,bench_press,/content/Penn_Action/frames/0468,frames_dir,test,/content/frame_cache/0468.npy
0469,penn,bench_press,/content/Penn_Action/frames/0469,frames_dir,train,/content/frame_cache/0469.npy
0470,penn,bench_press,/content/Penn_Action/frames/0470,frames_dir,train,/content/frame_cache/0470.npy
0471,penn,bench_press,/content/Penn_Action/frames/0471,frames_dir,train,/content/frame_cache/0471.npy
0472,penn,bench_press,/content/Penn_Action/frames/0472,frames_dir,val,/content/frame_cache/0472.npy
0473,penn,bench_press,/content/Penn_Action/frames/0473,frames_dir,train,/content/frame_cache/0473.npy
0474,penn,bench_press,/content/Penn_Action/frames/0474,frames_dir,train,/content/frame_cache/0474.npy
0475,penn,bench_press,/content/Penn_Action/frames/0475,frames_dir,test,/content/frame_cache/0475.npy
0476,penn,bench_press,/content/Penn_Action/frames/0476,frames_dir,test,/content/frame_cache/0476.npy
0477,penn,bench_press,/content/Penn_Action/frames/0477,frames_dir,train,/content/frame_cache/0477.npy
0478,penn,bench_press,/content/Penn_Action/frames/0478,frames_dir,train,/content/frame_cache/0478.npy
0479,penn,bench_press,/content/Penn_Action/frames/0479,frames_dir,val,/content/frame_cache/0479.npy
0480,penn,bench_press,/content/Penn_Action/frames/0480,frames_dir,train,/content/frame_cache/0480.npy
0701,penn,clean_and_jerk,/content/Penn_Action/frames/0701,frames_dir,train,/content/frame_cache/0701.npy
0702,penn,clean_and_jerk,/content/Penn_Action/frames/0702,frames_dir,val,/content/frame_cache/0702.npy
0703,penn,clean_and_jerk,/content/Penn_Action/frames/0703,frames_dir,train,/content/frame_cache/0703.npy
0704,penn,clean_and_jerk,/content/Penn_Action/frames/0704,frames_dir,test,/content/frame_cache/0704.npy
0705,penn,clean_and_jerk,/content/Penn_Action/frames/0705,frames_dir,train,/content/frame_cache/0705.npy
0706,penn,clean_and_jerk,/content/Penn_Action/frames/0706,frames_dir,train,/content/frame_cache/0706.npy
0707,penn,clean_and_jerk,/content/Penn_Action/frames/0707,frames_dir,val,/content/frame_cache/0707.npy
0708,penn,clean_and_jerk,/content/Penn_Action/frames/0708,frames_dir,train,/content/frame_cache/0708.npy
0709,penn,clean_and_jerk,/content/Penn_Action/frames/0709,frames_dir,val,/content/frame_cache/0709.npy
0710,penn,clean_and_jerk,/content/Penn_Action/frames/0710,frames_dir,train,/content/frame_cache/0710.npy
0711,penn,clean_and_jerk,/content/Penn_Action/frames/0711,frames_dir,train,/content/frame_cache/0711.npy
0712,penn,clean_and_jerk,/content/Penn_Action/frames/0712,frames_dir,test,/content/frame_cache/0712.npy
0713,penn,clean_and_jerk,/content/Penn_Action/frames/0713,frames_dir,train,/content/frame_cache/0713.npy
0714,penn,clean_and_jerk,/content/Penn_Action/frames/0714,frames_dir,train,/content/frame_cache/0714.npy
0715,penn,clean_and_jerk,/content/Penn_Action/frames/0715,frames_dir,train,/content/frame_cache/0715.npy
0716,penn,clean_and_jerk,/content/Penn_Action/frames/0716,frames_dir,train,/content/frame_cache/0716.npy
0717,penn,clean_and_jerk,/content/Penn_Action/frames/0717,frames_dir,val,/content/frame_cache/0717.npy
0718,penn,clean_and_jerk,/content/Penn_Action/frames/0718,frames_dir,val,/content/frame_cache/0718.npy
0719,penn,clean_and_jerk,/content/Penn_Action/frames/0719,frames_dir,train,/content/frame_cache/0719.npy
0720,penn,clean_and_jerk,/content/Penn_Action/frames/0720,frames_dir,test,/content/frame_cache/0720.npy
0721,penn,clean_and_jerk,/content/Penn_Action/frames/0721,frames_dir,train,/content/frame_cache/0721.npy
0722,penn,clean_and_jerk,/content/Penn_Action/frames/0722,frames_dir,train,/content/frame_cache/0722.npy
0723,penn,clean_and_jerk,/content/Penn_Action/frames/0723,frames_dir,test,/content/frame_cache/0723.npy
0724,penn,clean_and_jerk,/content/Penn_Action/frames/0724,frames_dir,train,/content/frame_cache/0724.npy
0725,penn,clean_and_jerk,/content/Penn_Action/frames/0725,frames_dir,train,/content/frame_cache/0725.npy
0726,penn,clean_and_jerk,/content/Penn_Action/frames/0726,frames_dir,train,/content/frame_cache/0726.npy
0727,penn,clean_and_jerk,/content/Penn_Action/frames/0727,frames_dir,test,/content/frame_cache/0727.npy
0728,penn,clean_and_jerk,/content/Penn_Action/frames/0728,frames_dir,train,/content/frame_cache/0728.npy
0729,penn,clean_and_jerk,/content/Penn_Action/frames/0729,frames_dir,val,/content/frame_cache/0729.npy
0730,penn,clean_and_jerk,/content/Penn_Action/frames/0730,frames_dir,train,/content/frame_cache/0730.npy
0731,penn,clean_and_jerk,/content/Penn_Action/frames/0731,frames_dir,test,/content/frame_cache/0731.npy
0732,penn,clean_and_jerk,/content/Penn_Action/frames/0732,frames_dir,test,/content/frame_cache/0732.npy
0733,penn,clean_and_jerk,/content/Penn_Action/frames/0733,frames_dir,val,/content/frame_cache/0733.npy
0734,penn,clean_and_jerk,/content/Penn_Action/frames/0734,frames_dir,train,/content/frame_cache/0734.npy
0735,penn,clean_and_jerk,/content/Penn_Action/frames/0735,frames_dir,train,/content/frame_cache/0735.npy
0736,penn,clean_and_jerk,/content/Penn_Action/frames/0736,frames_dir,train,/content/frame_cache/0736.npy
0737,penn,clean_and_jerk,/content/Penn_Action/frames/0737,frames_dir,test,/content/frame_cache/0737.npy
0738,penn,clean_and_jerk,/content/Penn_Action/frames/0738,frames_dir,train,/content/frame_cache/0738.npy
0739,penn,clean_and_jerk,/content/Penn_Action/frames/0739,frames_dir,val,/content/frame_cache/0739.npy
0740,penn,clean_and_jerk,/content/Penn_Action/frames/0740,frames_dir,val,/content/frame_cache/0740.npy
0741,penn,clean_and_jerk,/content/Penn_Action/frames/0741,frames_dir,train,/content/frame_cache/0741.npy
0742,penn,clean_and_jerk,/content/Penn_Action/frames/0742,frames_dir,train,/content/frame_cache/0742.npy
0743,penn,clean_and_jerk,/content/Penn_Action/frames/0743,frames_dir,test,/content/frame_cache/0743.npy
0744,penn,clean_and_jerk,/content/Penn_Action/frames/0744,frames_dir,train,/content/frame_cache/0744.npy
0745,penn,clean_and_jerk,/content/Penn_Action/frames/0745,frames_dir,train,/content/frame_cache/0745.npy
0746,penn,clean_and_jerk,/content/Penn_Action/frames/0746,frames_dir,val,/content/frame_cache/0746.npy
0747,penn,clean_and_jerk,/content/Penn_Action/frames/0747,frames_dir,train,/content/frame_cache/0747.npy
0748,penn,clean_and_jerk,/content/Penn_Action/frames/0748,frames_dir,train,/content/frame_cache/0748.npy
0749,penn,clean_and_jerk,/content/Penn_Action/frames/0749,frames_dir,test,/content/frame_cache/0749.npy
0750,penn,clean_and_jerk,/content/Penn_Action/frames/0750,frames_dir,train,/content/frame_cache/0750.npy
0751,penn,clean_and_jerk,/content/Penn_Action/frames/0751,frames_dir,val,/content/frame_cache/0751.npy
0752,penn,clean_and_jerk,/content/Penn_Action/frames/0752,frames_dir,train,/content/frame_cache/0752.npy
0753,penn,clean_and_jerk,/content/Penn_Action/frames/0753,frames_dir,train,/content/frame_cache/0753.npy
0754,penn,clean_and_jerk,/content/Penn_Action/frames/0754,frames_dir,val,/content/frame_cache/0754.npy
0755,penn,clean_and_jerk,/content/Penn_Action/frames/0755,frames_dir,test,/content/frame_cache/0755.npy
0756,penn,clean_and_jerk,/content/Penn_Action/frames/0756,frames_dir,train,/content/frame_cache/0756.npy
0757,penn,clean_and_jerk,/content/Penn_Action/frames/0757,frames_dir,train,/content/frame_cache/0757.npy
0758,penn,clean_and_jerk,/content/Penn_Action/frames/0758,frames_dir,train,/content/frame_cache/0758.npy
0759,penn,clean_and_jerk,/content/Penn_Action/frames/0759,frames_dir,test,/content/frame_cache/0759.npy
0760,penn,clean_and_jerk,/content/Penn_Action/frames/0760,frames_dir,train,/content/frame_cache/0760.npy
0761,penn,clean_and_jerk,/content/Penn_Action/frames/0761,frames_dir,val,/content/frame_cache/0761.npy
0762,penn,clean_and_jerk,/content/Penn_Action/frames/0762,frames_dir,train,/content/frame_cache/0762.npy
0763,penn,clean_and_jerk,/content/Penn_Action/frames/0763,frames_dir,train,/content/frame_cache/0763.npy
0764,penn,clean_and_jerk,/content/Penn_Action/frames/0764,frames_dir,train,/content/frame_cache/0764.npy
0765,penn,clean_and_jerk,/content/Penn_Action/frames/0765,frames_dir,train,/content/frame_cache/0765.npy
0766,penn,clean_and_jerk,/content/Penn_Action/frames/0766,frames_dir,val,/content/frame_cache/0766.npy
0767,penn,clean_and_jerk,/content/Penn_Action/frames/0767,frames_dir,train,/content/frame_cache/0767.npy
0768,penn,clean_and_jerk,/content/Penn_Action/frames/0768,frames_dir,train,/content/frame_cache/0768.npy
0769,penn,clean_and_jerk,/content/Penn_Action/frames/0769,frames_dir,train,/content/frame_cache/0769.npy
0770,penn,clean_and_jerk,/content/Penn_Action/frames/0770,frames_dir,val,/content/frame_cache/0770.npy
0771,penn,clean_and_jerk,/content/Penn_Action/frames/0771,frames_dir,train,/content/frame_cache/0771.npy
0772,penn,clean_and_jerk,/content/Penn_Action/frames/0772,frames_dir,train,/content/frame_cache/0772.npy
0773,penn,clean_and_jerk,/content/Penn_Action/frames/0773,frames_dir,test,/content/frame_cache/0773.npy
0774,penn,clean_and_jerk,/content/Penn_Action/frames/0774,frames_dir,train,/content/frame_cache/0774.npy
0775,penn,clean_and_jerk,/content/Penn_Action/frames/0775,frames_dir,test,/content/frame_cache/0775.npy
0776,penn,clean_and_jerk,/content/Penn_Action/frames/0776,frames_dir,test,/content/frame_cache/0776.npy
0777,penn,clean_and_jerk,/content/Penn_Action/frames/0777,frames_dir,train,/content/frame_cache/0777.npy
0778,penn,clean_and_jerk,/content/Penn_Action/frames/0778,frames_dir,val,/content/frame_cache/0778.npy
0779,penn,clean_and_jerk,/content/Penn_Action/frames/0779,frames_dir,train,/content/frame_cache/0779.npy
0780,penn,clean_and_jerk,/content/Penn_Action/frames/0780,frames_dir,train,/content/frame_cache/0780.npy
0781,penn,clean_and_jerk,/content/Penn_Action/frames/0781,frames_dir,train,/content/frame_cache/0781.npy
0782,penn,clean_and_jerk,/content/Penn_Action/frames/0782,frames_dir,test,/content/frame_cache/0782.npy
0783,penn,clean_and_jerk,/content/Penn_Action/frames/0783,frames_dir,train,/content/frame_cache/0783.npy
0784,penn,clean_and_jerk,/content/Penn_Action/frames/0784,frames_dir,train,/content/frame_cache/0784.npy
0785,penn,clean_and_jerk,/content/Penn_Action/frames/0785,frames_dir,val,/content/frame_cache/0785.npy
0786,penn,clean_and_jerk,/content/Penn_Action/frames/0786,frames_dir,test,/content/frame_cache/0786.npy
0787,penn,clean_and_jerk,/content/Penn_Action/frames/0787,frames_dir,test,/content/frame_cache/0787.npy
0788,penn,clean_and_jerk,/content/Penn_Action/frames/0788,frames_dir,train,/content/frame_cache/0788.npy
0955,penn,jump_rope,/content/Penn_Action/frames/0955,frames_dir,val,/content/frame_cache/0955.npy
0956,penn,jump_rope,/content/Penn_Action/frames/0956,frames_dir,val,/content/frame_cache/0956.npy
0957,penn,jump_rope,/content/Penn_Action/frames/0957,frames_dir,train,/content/frame_cache/0957.npy
0958,penn,jump_rope,/content/Penn_Action/frames/0958,frames_dir,train,/content/frame_cache/0958.npy
0959,penn,jump_rope,/content/Penn_Action/frames/0959,frames_dir,train,/content/frame_cache/0959.npy
0960,penn,jump_rope,/content/Penn_Action/frames/0960,frames_dir,test,/content/frame_cache/0960.npy
0961,penn,jump_rope,/content/Penn_Action/frames/0961,frames_dir,test,/content/frame_cache/0961.npy
0962,penn,jump_rope,/content/Penn_Action/frames/0962,frames_dir,train,/content/frame_cache/0962.npy
0963,penn,jump_rope,/content/Penn_Action/frames/0963,frames_dir,val,/content/frame_cache/0963.npy
0964,penn,jump_rope,/content/Penn_Action/frames/0964,frames_dir,train,/content/frame_cache/0964.npy
0965,penn,jump_rope,/content/Penn_Action/frames/0965,frames_dir,train,/content/frame_cache/0965.npy
0966,penn,jump_rope,/content/Penn_Action/frames/0966,frames_dir,train,/content/frame_cache/0966.npy
0967,penn,jump_rope,/content/Penn_Action/frames/0967,frames_dir,train,/content/frame_cache/0967.npy
0968,penn,jump_rope,/content/Penn_Action/frames/0968,frames_dir,train,/content/frame_cache/0968.npy
0969,penn,jump_rope,/content/Penn_Action/frames/0969,frames_dir,val,/content/frame_cache/0969.npy
0970,penn,jump_rope,/content/Penn_Action/frames/0970,frames_dir,train,/content/frame_cache/0970.npy
0971,penn,jump_rope,/content/Penn_Action/frames/0971,frames_dir,train,/content/frame_cache/0971.npy
0972,penn,jump_rope,/content/Penn_Action/frames/0972,frames_dir,test,/content/frame_cache/0972.npy
0973,penn,jump_rope,/content/Penn_Action/frames/0973,frames_dir,train,/content/frame_cache/0973.npy
0974,penn,jump_rope,/content/Penn_Action/frames/0974,frames_dir,train,/content/frame_cache/0974.npy
0975,penn,jump_rope,/content/Penn_Action/frames/0975,frames_dir,test,/content/frame_cache/0975.npy
0976,penn,jump_rope,/content/Penn_Action/frames/0976,frames_dir,val,/content/frame_cache/0976.npy
0977,penn,jump_rope,/content/Penn_Action/frames/0977,frames_dir,train,/content/frame_cache/0977.npy
0978,penn,jump_rope,/content/Penn_Action/frames/0978,frames_dir,val,/content/frame_cache/0978.npy
0979,penn,jump_rope,/content/Penn_Action/frames/0979,frames_dir,train,/content/frame_cache/0979.npy
0980,penn,jump_rope,/content/Penn_Action/frames/0980,frames_dir,train,/content/frame_cache/0980.npy
0981,penn,jump_rope,/content/Penn_Action/frames/0981,frames_dir,train,/content/frame_cache/0981.npy
0982,penn,jump_rope,/content/Penn_Action/frames/0982,frames_dir,val,/content/frame_cache/0982.npy
0983,penn,jump_rope,/content/Penn_Action/frames/0983,frames_dir,test,/content/frame_cache/0983.npy
0984,penn,jump_rope,/content/Penn_Action/frames/0984,frames_dir,train,/content/frame_cache/0984.npy
0985,penn,jump_rope,/content/Penn_Action/frames/0985,frames_dir,test,/content/frame_cache/0985.npy
0986,penn,jump_rope,/content/Penn_Action/frames/0986,frames_dir,train,/content/frame_cache/0986.npy
0987,penn,jump_rope,/content/Penn_Action/frames/0987,frames_dir,train,/content/frame_cache/0987.npy
0988,penn,jump_rope,/content/Penn_Action/frames/0988,frames_dir,train,/content/frame_cache/0988.npy
0989,penn,jump_rope,/content/Penn_Action/frames/0989,frames_dir,train,/content/frame_cache/0989.npy
0990,penn,jump_rope,/content/Penn_Action/frames/0990,frames_dir,test,/content/frame_cache/0990.npy
0991,penn,jump_rope,/content/Penn_Action/frames/0991,frames_dir,train,/content/frame_cache/0991.npy
0992,penn,jump_rope,/content/Penn_Action/frames/0992,frames_dir,val,/content/frame_cache/0992.npy
0993,penn,jump_rope,/content/Penn_Action/frames/0993,frames_dir,train,/content/frame_cache/0993.npy
0994,penn,jump_rope,/content/Penn_Action/frames/0994,frames_dir,train,/content/frame_cache/0994.npy
0995,penn,jump_rope,/content/Penn_Action/frames/0995,frames_dir,val,/content/frame_cache/0995.npy
0996,penn,jump_rope,/content/Penn_Action/frames/0996,frames_dir,test,/content/frame_cache/0996.npy
0997,penn,jump_rope,/content/Penn_Action/frames/0997,frames_dir,train,/content/frame_cache/0997.npy
